time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
15:29:30.595,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:31.612,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:32.629,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:33.645,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:34.662,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:35.661,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:36.680,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:37.696,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:38.696,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:39.697,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:40.696,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:41.695,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:42.695,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:43.695,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:44.696,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:45.696,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:46.713,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:47.729,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:48.730,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:49.730,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:50.713,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:51.728,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:52.729,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:53.729,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:54.746,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:55.744,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:56.746,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:57.746,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:58.746,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:29:59.746,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:00.746,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:01.745,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:02.763,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:03.779,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:04.778,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:05.778,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:06.778,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:07.780,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:08.779,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:09.763,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:10.779,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:11.796,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:12.795,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:13.795,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:14.796,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:15.795,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:16.795,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:17.796,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:18.796,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:19.812,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:20.812,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:21.812,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:22.796,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:23.796,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:24.795,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:25.796,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:26.796,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:27.813,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:28.812,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:29.811,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:30.811,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:31.813,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:32.813,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:33.813,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:34.812,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:35.812,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:36.829,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:37.829,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:38.829,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:39.829,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:40.829,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:41.829,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:42.828,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:43.830,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:44.828,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:45.828,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:46.829,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:47.829,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:48.829,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:49.828,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:50.828,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:51.829,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:52.846,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:53.828,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:54.845,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:55.862,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:56.861,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:57.863,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:58.863,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:30:59.863,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:00.863,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:01.863,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:02.861,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:03.863,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:04.862,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:05.862,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:06.863,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:07.861,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:08.863,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:09.879,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:10.879,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:11.896,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:12.912,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:13.930,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:14.945,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:15.963,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:16.980,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:17.995,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:18.996,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:19.996,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:20.996,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:21.995,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:22.995,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:23.996,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:24.995,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:25.995,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:27.013,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:28.028,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:29.045,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:30.044,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:31.045,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:32.045,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:33.045,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:34.045,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
15:31:35.046,Beth,Alex,Chloe,# 4,# 5,# 6,# 7,# 8,# 9,# 1 0,# 1 1,# 1 2,# 1 3,# 1 4,# 1 5,# 1 6,# 1 7,# 1 8,# 1 9,# 2 0
