time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
09:04:15.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:16.630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:17.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:18.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:19.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:20.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:21.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:22.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:24.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:25.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:26.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:27.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:28.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:29.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:30.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:31.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:32.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:33.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:04:34.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
