time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
09:27:30.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:31.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:32.350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:33.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:34.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:35.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:36.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:37.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:38.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:39.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:40.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:41.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:42.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:43.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:44.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:45.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:46.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:47.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:48.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:49.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:50.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:51.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:52.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:53.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:54.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:55.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:56.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:57.820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:58.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:27:59.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:00.806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:01.797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:02.826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:03.830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:04.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:05.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:06.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:07.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:08.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:09.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:10.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:11.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:12.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:14.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:15.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:16.040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:17.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:18.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:19.110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:20.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:21.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:22.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:23.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:24.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:25.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:26.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:27.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:28.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:28:29.220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
